"","P_MASS_EST","P_SEMI_MAJOR_AXIS_EST","P_PERIOD","P_TEMP_EQUIL","S_TEMPERATURE","S_RADIUS_EST","P_HABITABLE"
"K2-239 b",-1.02445753833178,-0.49164896459463,-0.650395946852034,-0.68033974557467,-2.7928013324201,-0.358078688490851,"non-habitable"
"Kepler-975 b",-0.802450099064257,-0.52853605995569,-1.06047454175677,0.760057271856286,-0.564071408190811,-0.235824250798775,"non-habitable"
"HD 216435 b",1.38174196600775,2.52319629132654,2.30423981669443,-1.78878204261089,0.696138272069356,0.0264319251376352,"non-habitable"
"Kepler-160 c",-0.200997558023287,-0.343430513308053,-0.177061590967532,0.132378497760993,0.547401333711134,-0.195072771568083,"non-habitable"
"Kepler-1517 b",0.561756532972971,-0.428200814810156,-0.623941324291582,1.33774167775307,1.66316397640062,0.140343249792228,"non-habitable"
"Kepler-1251 b",-0.669506468815287,-0.0668612562462688,0.454279459756784,-0.548398680332077,0.207520279841168,-0.191938042396491,"non-habitable"
"246",-0.477426656772321,0.502361464976441,1.21156432713684,-1.46462128225242,-0.540122723006636,-0.219017255637565,"habitable"
"Kepler-438 b",-1.00460105971311,-0.220240770302031,0.321345282703525,-1.27099717080904,-2.22423767964184,-0.307923021745384,"non-habitable"
"HAT-P-51 b",0.726824470977457,-0.476184440879174,-0.749205920232141,0.732911343350072,0.0990854718573024,-0.144917104822616,"non-habitable"
"284",-0.482215987763635,-0.168116062180016,0.378274917021962,-1.42325667563405,-2.16212098040861,-0.323020972137413,"habitable"
"1",-0.531194950841211,-0.378849955389385,-0.0114266294811174,-1.3623394258002,-2.83502464839405,-0.372332123278481,"habitable"
"WASP-72 b",1.66315890856493,-0.485363467707102,-1.01645159279421,1.57080424306742,0.950636133965281,0.212442020738837,"non-habitable"
"161",-0.703769052970699,-0.058593193715428,0.569146239605058,-1.36719373583583,-1.76441869437102,-0.288594486194371,"habitable"
"114",-0.756836691940043,-0.119444138499075,0.471163606696214,-1.3327515159389,-1.95619062459074,-0.292649367845754,"habitable"
"Kepler-326 c",-0.83396880492393,-0.475459365375746,-0.712118665196301,0.429706784787471,-0.305801729014556,-0.220150604940816,"non-habitable"
"Kepler-1195 b",-0.587626694025666,-0.422960123650879,-0.418406643236827,0.0150878226577758,-0.478449696148231,-0.248363167485142,"non-habitable"
"362",-0.657081221899568,1.21667704626159,1.65566967505203,-1.42457395382195,0.570457640960018,-0.114760731405083,"habitable"
"Kepler-1034 b.1",-0.532310117165033,-0.370073603110461,-0.239676408674319,-0.0339369843496605,-0.193711457327402,-0.220150604940816,"non-habitable"
"K2-150 b",-0.616582548387251,-0.425228359416742,-0.308175046431878,-0.873701769941897,-2.65102678055383,-0.333000855118117,"non-habitable"
"TRAPPIST-1 d",-1.2660253797862,-0.545579398329405,-0.767330683095066,-1.41065312897879,-4.5932378730384,-0.433312188609051,"habitable"
"283",-0.471452021656163,0.0109118370460722,0.672810920036626,-1.39817969282997,-1.36302206367361,-0.295167400525005,"habitable"
"Kepler-127 c",-0.421994453807851,-0.149595308635588,0.224250005118416,0.064900078744519,0.805907275501845,-0.0446057713316816,"non-habitable"
"HATS-51 b",1.15054295507969,-0.486264063198244,-0.849862570988215,1.12423558416138,0.441555712177248,-0.0195279379589481,"non-habitable"
"14",-0.683577671673795,-0.305563316770594,0.160251130702546,-1.36397340710091,-2.31263078198689,-0.358604041500277,"habitable"
"K2-156 b",-0.974483990028074,-0.561367108423312,-1.33316889519161,1.06251925529438,-0.956577385850852,-0.2640368133431,"non-habitable"
"Kepler-1191 b",-0.789222033483607,-0.458098908736574,-0.61939739379375,0.394631902849913,-0.0636916063064538,-0.217015875769225,"non-habitable"
"369",-0.487437000791272,1.32093358840008,1.70805001924894,-1.39219868516521,0.817587279533788,-0.099144967104512,"habitable"
"Kepler-135 b",-0.681239355233854,-0.438323591206092,-0.586704284664654,0.843796393611372,0.789616086538046,-0.0728183338760068,"non-habitable"
"Kepler-676 b",-0.326659312565085,-0.408333180572687,-0.26226440133671,-0.779933094556499,-2.30258248991677,-0.317327209260159,"non-habitable"
"Kepler-461 b",-0.442986961511859,-0.409105245749237,-0.429134927487087,0.337179630720088,0.306384628675161,-0.185668584053308,"non-habitable"
"290",-0.555686809587105,-0.0440628026194119,0.589245599676826,-1.38206767013649,-1.81660913272386,-0.281428105024174,"habitable"
"Kepler-104 c",-0.305679361266243,-0.24779811361223,0.108953589451018,0.161667729247122,0.390667149229898,-0.0477405005032733,"non-habitable"
"CoRoT-21 b",1.65495064480166,-0.497305219378984,-0.935446204581464,1.56106558393507,0.900764407272686,0.140343249792228,"non-habitable"
"K2-140 b",0.740195709326827,-0.434410689313217,-0.543717064674567,0.534652603110265,0.384140617854985,-0.160590750680574,"non-habitable"
"7",-0.489176465254861,-0.113287775669249,0.467678304858215,-1.43342578419622,-1.97029468075204,-0.311931405318367,"habitable"
"45",-0.666603415624069,-0.292592720158025,0.201352982439039,-1.35680708113999,-2.36763272126286,-0.34932623460305,"habitable"
"HAT-P-21 b",2.01428615408824,-0.468307756960076,-0.759199831631289,0.834166918337676,0.255482753258502,-0.091626708905557,"non-habitable"
"99",-0.372195652799749,-0.282026717416485,0.25128412244648,-1.45323520062566,-2.73940334991926,-0.345863749205659,"habitable"
"Kepler-164 d.1",-0.47701883941787,-0.17636759248056,0.216812776667193,-0.0673412738994228,0.580177406218677,-0.110435083935107,"non-habitable"
"293",-0.680975080334837,0.131103853114722,0.854083899236611,-1.51677609212709,-1.25954758099062,-0.29115154598334,"habitable"
"Kepler-947 b.1",-0.528961885439243,-0.212095478252786,0.178239777610492,-0.308822215434564,0.165951643546695,-0.198207500739674,"non-habitable"
"217",-0.482691012212294,1.18530467646092,1.62915599475219,-1.4077743585183,0.609042308049399,-0.120663219374083,"habitable"
"Kepler-804 b.1",-0.6351462873459,-0.327834546121548,-0.15224056808995,0.208856825025826,0.504852390059476,-0.141782375651024,"non-habitable"
"445",-1.15787165592935,-0.516103088506515,-0.471582782716757,-1.70192339365128,-4.3195977152865,-0.434732537958846,"habitable"
"77",-0.57311915179429,-0.236180114574016,0.308121718549166,-1.40361831057823,-2.61788755224966,-0.321585529786491,"habitable"
"Kepler-214 b",-0.433928698840437,-0.297323379029117,-0.107863983001621,0.403872965144807,0.869641584877257,-0.0477405005032733,"non-habitable"
"145",-0.564636768084035,0.578644400869891,1.24221919276077,-1.3896681249214,-0.043108059074638,-0.215586523007343,"habitable"
"Kepler-1102 b.1",-0.421994453807851,-0.0168588008616795,0.52440426286132,-0.534948302453488,0.404784480204631,-0.176264396538533,"non-habitable"
"Kepler-853 b.1",-0.72140280529181,-0.409935698271981,-0.501592036037463,0.930200832821799,1.04919389274232,0.0149540829285605,"non-habitable"
"Kepler-655 b",-0.407301608688997,-0.0204767478330252,0.469830573769706,-0.203717466797294,0.870647985338359,-0.0822225213907819,"non-habitable"
"Kepler-1392 b",-0.627676745339002,-0.33070714091105,-0.125364316502361,-0.035253226549134,0.133175186182453,-0.204476959082858,"non-habitable"
"K2-237 b",1.37275464425108,-0.512452513055325,-1.02269901417787,1.39909152496366,0.7987851385335,-0.0383363129884983,"non-habitable"
"Kepler-560 b",-0.713237690137413,-0.373650791457037,-0.0215594024801176,-1.2758656855058,-2.55070728000529,-0.367482876005626,"non-habitable"
"K2-72 e",-0.880618455202006,-0.350088424276764,0.11983406561291,-1.44306580780016,-2.90181484463784,-0.367482876005626,"habitable"
"Kepler-830 b",-0.7173118127625,-0.361766104263239,-0.275635876190657,0.415948187057937,0.735344212760362,-0.122974000621474,"non-habitable"
"Kepler-971 b",-0.573481232618176,-0.398023492315574,-0.35815642951406,0.183716003381388,0.0785414552214675,-0.204476959082858,"non-habitable"
"HD 45364 c",1.07836781597586,0.97625396416094,1.56446466484342,-1.51865866954181,0.0819701811933373,-0.167814342215361,"non-habitable"
"Kepler-21 b",-0.581430373649652,-0.494906791992568,-0.926466335398922,1.54843141216308,1.0050363658573,0.12466960393427,"non-habitable"
"Kepler-1479 b",-0.673401584124826,-0.327675326292279,-0.14659084396333,0.150180043016838,0.482396941628461,-0.163725479852166,"non-habitable"
"253",-0.482529447638884,0.366525928144488,1.07457326159228,-1.56131769299914,-0.958432583767553,-0.258332849314109,"habitable"
"HD 43197 b",1.03542276210477,1.00561594089786,1.53973969510792,-1.57460363020959,0.165951643546695,-0.157456021508982,"non-habitable"
"Kepler-408 b",-0.587594558280187,-0.509291519855369,-0.975375894987129,1.28411521061758,0.803873212584335,-0.0853572505623736,"non-habitable"
"Kepler-411 c",-0.272648415894766,-0.425609198364309,-0.458325363402787,0.111443325898677,-0.467205362267395,-0.223285334112408,"non-habitable"
"Kepler-452 b",-0.746307316258353,1.16184226317499,1.62811970309705,-1.44160205390803,0.440477307376128,-0.122974000621474,"habitable"
"HD 20782 b",1.45942255043974,1.51786350427458,1.87023677927431,-1.76210183295688,0.475966156761432,-0.122974000621474,"non-habitable"
"Kepler-589 b",-0.528961885439243,-0.315296614522528,-0.0791422084889953,-0.15056014405406,-0.0777440219539071,-0.210746417426041,"non-habitable"
"Kepler-1332 b",-0.847761258688559,-0.363203281162753,-0.250277425334346,0.140753684758229,0.247700108211311,-0.188803313224899,"non-habitable"
"HD 108874 c",1.26907456922746,2.5906142462503,2.42243740854898,-2.24118912916957,0.268801780415942,-0.141782375651024,"non-habitable"
"Kepler-914 b",-0.843144619242741,-0.467721676527284,-0.729280616805065,0.873935538663535,0.568566978030298,-0.110435083935107,"non-habitable"
"Kepler-1263 b",-0.98456297444436,-0.476154310902167,-0.714992926365045,0.466145102202361,-0.175820364480913,-0.220150604940816,"non-habitable"
"295",-0.669756678843688,0.0772923634856043,0.858058187347501,-1.48326224354013,-1.37583383176346,-0.293017136873998,"habitable"
"227",-0.657887930066526,0.830003621237856,1.41069753843486,-1.35658979176595,0.389449715222496,-0.173141094678169,"habitable"
"CoRoT-5 b",0.918710831033224,-0.479040042965554,-0.768613693312173,1.02754354089418,0.799803086905859,-0.0978961672487404,"non-habitable"
"K2-72 b",-1.04410509049221,-0.501319623311043,-0.6213205523359,-0.700223304363145,-2.90181484463784,-0.367482876005626,"non-habitable"
"Kepler-286 e",-0.69311621935904,-0.199251084276478,0.221116490561301,-0.324874388621076,0.246587505138973,-0.201342229911266,"non-habitable"
"Kepler-135 b.1",-0.681239355233854,-0.438323591206092,-0.586704284664654,0.843796393611372,0.789616086538046,-0.0728183338760068,"non-habitable"
"Kepler-254 b.3",-0.149916467735748,-0.445243944805629,-0.600756000610809,0.590448066055642,0.652515455236267,-0.185668584053308,"non-habitable"
"Kepler-270 b",-0.612913476685461,-0.347867116130664,-0.267645928221022,0.586931551426405,0.766122372731959,-0.0132584796157647,"non-habitable"
"Kepler-358 b",-0.404392442193141,-0.129197869610318,0.303169226600242,-0.29652839530946,0.601231822154348,-0.173129667366941,"non-habitable"
"Kepler-1202 b.1",-0.350891013641376,-0.180169328557945,0.211227632757051,-0.150627100093945,0.522971324828356,-0.144917104822616,"non-habitable"
"37",-0.854880272840756,-0.478612060301404,-0.456262202977834,-1.40261232609632,-3.17892713676708,-0.415133427006037,"habitable"
"79",-0.539594959527065,-0.196032084988498,0.366188058788242,-1.41875760358349,-2.50592548559088,-0.314406175761054,"habitable"
"Kepler-1640 b.1",0.0155973168878282,-0.404477401665426,-0.474184995185391,0.839629316602367,1.02371896827897,-0.0226626671305398,"non-habitable"
"K2-279 b",-0.923613351976637,-0.438323591206092,-0.504733412883316,0.406406464515881,0.22205966917731,-0.201342229911266,"non-habitable"
"5",-0.514691906509573,-0.36114710280564,0.0288480718829924,-1.37102820252937,-2.78902935874956,-0.367095631767304,"habitable"
"Kepler-1232 b",-0.638903285608081,-0.211077700001489,0.174662140232062,-0.303938310689828,0.124102877729379,-0.191938042396491,"non-habitable"
"Kepler-107 d",-1.05384170092698,-0.404011112653048,-0.450639086047251,0.708192239373658,0.541037547639314,-0.0289321254737232,"non-habitable"
"Kepler-1451 b.2",-0.255379434574388,-0.125480552757795,0.327245333885509,-0.30458407072291,0.467381404702539,-0.160590750680574,"non-habitable"
"Kepler-649 b",-0.532310117165033,-0.177161053757852,0.233515162501455,-0.224098624719398,0.562224855914832,-0.176264396538533,"non-habitable"
"364",-0.499747095052665,0.913378090466161,1.47224618173726,-1.44213087066395,0.177611185495061,-0.163663979120577,"habitable"
"K2-247 c.1",-0.556100275259168,-0.451025827726833,-0.549213860631391,0.0368212662150084,-0.862748797031154,-0.254632625828325,"non-habitable"
"Kepler-1594 b",-1.05384170092698,-0.504071901810278,-0.936738351400167,1.10004428040641,0.641039612516786,-0.132378188136249,"non-habitable"
"Kepler-572 b",-0.442986961511859,-0.313584074315492,-0.0588813005644557,-0.217551454401826,-0.177011501730496,-0.223285334112408,"non-habitable"
"Kepler-164 c",-0.401492945387955,-0.370171055901248,-0.291644534244471,0.433839884612071,0.580177406218677,-0.110435083935107,"non-habitable"
"Kepler-1400 b",-0.746307316258353,-0.408662760142665,-0.386178835112506,0.0486938328872484,-0.380437567018,-0.226420063284,"non-habitable"
"HD 142245 b.1",1.79828772434768,2.67057912999026,2.29916375305143,-1.33700451290051,-0.532455445228395,0.980450667778801,"non-habitable"
"WTS-1 b",1.92331929010272,-0.484831644782928,-0.849457897062396,1.07748770447548,0.950636133965281,-0.110435083935107,"non-habitable"
"Kepler-658 b.1",-0.746307316258353,-0.549415845930994,-1.20488416004954,0.597034191714444,-1.66240107520513,-0.28284518837265,"non-habitable"
"HD 47366 c",1.56383145089222,1.97904813288814,1.94577863935549,-0.705646941942517,-0.603500074180783,1.81742335659378,"non-habitable"
"371",-0.60739481601766,-0.0324781973862078,0.610968870745846,-1.37187800153476,-1.75561270151327,-0.278666654492117,"habitable"
"Kepler-130 d",-0.742113402347394,0.188573368641196,0.814801804989638,-0.616816030227229,0.575957943490258,-0.116704542278291,"non-habitable"
"K2-260 b",1.43761792153722,-0.500374467638421,-0.950187190221678,1.51653882849135,1.06579424833681,0.0588402913308442,"non-habitable"
"418",-0.46258942365707,-0.373322737575448,0.139002251108889,-1.75264123331942,-3.15268383092624,-0.403572804631124,"habitable"
"K2-12 b",-0.512404420152249,-0.408103407681718,-0.431016203453642,0.456948491096931,0.486680434836152,-0.154321292337391,"non-habitable"
"HD 21693 b.1",-0.385677037060525,-0.263838266013071,0.0863347303421508,-0.133771206248651,0.0773981257454131,-0.168066847784862,"non-habitable"
"Kepler-112 b",-0.502614231118641,-0.417678676859652,-0.42352303536248,0.288336042649925,0.206400454027724,-0.20761168825445,"non-habitable"
"rho CrB c.1",0.099441748091506,0.250788046911875,0.901398685636368,-0.612161128264792,0.298665554925993,-0.0446057713316816,"non-habitable"
"455",-1.18430458671177,-0.508686286539408,-0.383309408225841,-1.82305287501875,-4.5932378730384,-0.433312188609051,"habitable"
"HATS-5 b",0.603971474424634,-0.467987188474732,-0.69429007213256,0.505667260114513,-0.0683722125439615,-0.198207500739674,"non-habitable"
"kap And b",2.4957856908571,9.29610120683486,3.87383904298206,-2.62429212517532,4.40409502427109,0.605998898505286,"non-habitable"
"WASP-21 b",0.713117683884241,-0.47312186895956,-0.738256416459929,0.880371850267873,0.486680434836152,-0.113569813106699,"non-habitable"
"Kepler-592 b",-0.496146309101799,-0.502334541469601,-0.921467381746336,1.04839231323823,0.606484291410756,-0.144917104822616,"non-habitable"
"HD 231701 b",1.33085880935599,0.506268126328005,1.0783432597236,-0.643327795863243,0.800820868442454,0.00868462458537714,"non-habitable"
"Kepler-708 b",-0.353625994114248,-0.497121325505499,-0.873344474484579,0.887577399574461,0.369976224941365,-0.169994938195349,"non-habitable"
"Kepler-366 b",-0.81136153169859,-0.489531220395136,-0.858428430101112,1.03211027224674,0.909770926663786,-0.141782375651024,"non-habitable"
"Kepler-150 b",-0.894991955002278,-0.491884382179827,-0.839894257101845,0.796062198214093,0.224293480004137,-0.176264396538533,"non-habitable"
"Kepler-1328 b",-1.12915107594856,-0.469615048766316,-0.717967507073232,0.745575892773447,0.465233361086637,-0.160590750680574,"non-habitable"
"Kepler-257 d",0.0365061539873318,-0.232921162810877,0.130827787290367,-0.220633438813783,-0.215249030470896,-0.144917104822616,"non-habitable"
"142",-0.517877277889733,0.594372423947417,1.25273563140052,-1.41974035293727,-0.0889369485555296,-0.21749134754036,"habitable"
"Kepler-1423 b",-1.05384170092698,-0.25353959842412,0.115347642929238,-0.495132356896903,-0.511048164871116,-0.235824250798775,"non-habitable"
"Kepler-266 c",-0.145618354490685,0.327375371036718,0.928385911274012,-0.8340056367106,0.577013077981224,-0.148051833994207,"non-habitable"
"Kepler-1112 b",-0.33198545253898,-0.302858067982184,-0.152668146084357,0.598411252290842,1.19033619628349,0.0118193537569688,"non-habitable"
"K2-63 b.1",-0.285201681633182,-0.227206889173025,0.0267343891463389,0.518677571560652,1.44777728889263,0.040031916301294,"non-habitable"
"Kepler-1553 b.1",-0.974483990028074,-0.481139037849619,-0.746608546828234,0.530208578234277,-0.0871299962049117,-0.217015875769225,"non-habitable"
"Kepler-220 d",-1.12915107594856,-0.226572789166145,0.200654585288932,-0.740916640609113,-0.909485882729259,-0.260902084171508,"non-habitable"
"395",-0.831909179904684,0.369517611248152,1.08916579925606,-1.77948510652571,-1.42574029201056,-0.292648555332363,"habitable"
"HD 102329 b",2.25598298415805,1.94172136085669,2.01632490015354,-0.496659736745403,-0.759840231246228,2.60737510783489,"non-habitable"
"210",-0.552944191385404,0.60021113241597,1.258987426613,-1.3808754914249,-0.0804634730596622,-0.20261354848067,"habitable"
"Kepler-282 c",-0.933841111467707,-0.350088424276764,-0.179334943885257,0.102872490014093,0.271018843642509,-0.188803313224899,"non-habitable"
"257",-0.559115451221273,0.390887488620087,1.11226372480197,-1.51233035609567,-0.667448988872111,-0.257397614237555,"habitable"
"Kepler-402 b",-0.913364313058516,-0.475459365375746,-0.769617440654471,1.04620921802059,0.789616086538046,-0.0759530630475985,"non-habitable"
"Kepler-1164 b.1",-1.00460105971311,-0.485965372646732,-0.775443345705194,0.513525954158769,-0.211654243666233,-0.223285334112408,"non-habitable"
"Kepler-633 b",-0.746307316258353,-0.403886227491255,-0.418000461662635,0.564478425732229,0.591766167635615,-0.110435083935107,"non-habitable"
"HATS-53 b",1.03152273498647,-0.483587761911947,-0.789181874676136,0.869377783573678,0.317395259275346,-0.126108729793066,"non-habitable"
"WASP-174 b",1.39634802099084,-0.46402681474093,-0.747549165843281,1.08171624156853,1.0978923389141,-0.06027941718964,"non-habitable"
"Kepler-1257 b",-0.784849451113693,-0.509978752116969,-0.943879189040882,0.866982557832583,0.159184486286072,-0.198207500739674,"non-habitable"
"9",-0.548206934158201,-0.234324800565596,0.311141523333777,-1.41180544611469,-2.69433266713785,-0.318997383891978,"habitable"
"73",-0.564424951308907,-0.230969538028003,0.318965737198436,-1.40888613555351,-2.66194335391247,-0.318328812631483,"habitable"
"237",-0.79128679010622,-0.230636926945866,0.369322389689169,-1.54705131115387,-2.64404563535441,-0.344720595490814,"habitable"
"HD 47366 b",1.53532080504338,1.35580360200881,1.59638039258712,-0.376247474094787,-0.603500074180783,1.81742335659378,"non-habitable"
"458",-1.19769722020972,-0.525285911055545,-0.539922003765723,-1.65963751123196,-4.5932378730384,-0.433312188609051,"habitable"
"Kepler-1206 b",-0.742113402347394,-0.547349712668194,-1.22207645799194,0.999181401196215,-0.589480584522398,-0.235824250798775,"non-habitable"
"Kepler-1403 b",-0.569978576110969,-0.45272297403845,-0.654401287018506,0.835018874509423,0.758954434229566,-0.110435083935107,"non-habitable"
"98",-0.473252513493928,-0.171572423728587,0.437525381079185,-1.51057020994055,-2.48262883793483,-0.325767653190088,"habitable"
"11 UMi b",2.53293891223213,1.68372982653553,1.79000575859628,0.300822936050009,-1.49814544441056,8.8674292635035,"non-habitable"
"Kepler-960 b",-0.52562600061507,-0.505226365042151,-0.878809778150362,0.458504629779053,-0.746769306547638,-0.24522843831355,"non-habitable"
"38",-0.908997075326031,-0.51833842864706,-0.639474584081614,-1.41878153781359,-3.28568398997489,-0.433310690856892,"habitable"
"Kepler-97 c",1.30971610490139,1.7851487921625,2.02400027498198,-1.87134054105825,0.464159060585449,-0.163725479852166,"non-habitable"
"229",-0.617361190421214,0.699795766392292,1.31788972188933,-1.35329247950453,0.19425882531542,-0.190278408172288,"habitable"
"Kepler-1093 b.1",-0.631404137303647,-0.202118649684755,0.139751075476855,0.0878411249667432,0.86662140453161,-0.0947614380771487,"non-habitable"
"176",-0.471736630394257,0.472545487876261,1.15188186953728,-1.46647116676329,-0.476846626671542,-0.236031528948657,"habitable"
"Kepler-149 d",-0.132855086893218,0.512534228629085,1.14533363122574,-1.20192369027187,0.0211155417329981,-0.173129667366941,"non-habitable"
"Kepler-783 b",-1.2668365626354,-0.476756959571273,-0.741361881164079,0.639142879061794,0.180588568537241,-0.191938042396491,"non-habitable"
"189",-0.668851754654942,0.506274175538142,1.18654113516649,-1.50591894733908,-0.50802777022524,-0.23564359568315,"habitable"
"WASP-35 b.1",1.11390985078409,-0.494618586401928,-0.87418173122978,1.0363588092621,0.686816287784509,-0.132378188136249,"non-habitable"
"GJ 625 b",-0.799190688230029,-0.412291417602784,-0.14320867019692,-1.19944170062482,-2.65102678055383,-0.373752334348809,"non-habitable"
"Kepler-275 d",-0.260277688517467,-0.100922880595879,0.32805674031928,0.00420903506681329,0.865614351252561,-0.0383363129884983,"non-habitable"
"Kepler-1224 b",-0.861726647179672,-0.327518825233907,-0.191360268207818,0.408761130823425,0.855534826183593,-0.0884919797339653,"non-habitable"
"CoRoT-24 b",-0.534392349032933,-0.463794050187854,-0.661719385620814,0.366420642275653,-0.497235615581812,-0.201342229911266,"non-habitable"
"155",-0.784001946988827,-0.113665952356205,0.5284797385031,-1.62638698600888,-2.31896558357817,-0.336760774585543,"habitable"
"415",-0.432987947934525,-0.355515769347209,0.163810854859638,-1.69814518720684,-3.08236812720948,-0.392208125920048,"habitable"
"490",-0.72477968986486,0.342900245994712,1.05503484818522,-1.37707957803326,-0.345125446474024,-0.25294126971004,"habitable"
"Kepler-81 d",-0.923613351976637,-0.301677458637852,0.0416272420580851,-0.697637915204248,-1.08898583550193,-0.285979917544242,"non-habitable"
"392",-0.853803032014171,0.302322163153635,1.00716208463143,-1.62832717310605,-1.14376066621793,-0.281371340872317,"habitable"
"Kepler-1075 b",-0.824869218358933,-0.545782644097749,-1.15048929215304,0.406043318415161,-1.88421015498556,-0.3016535634022,"non-habitable"
"Kepler-53 c",2.56368537548974,-0.105308298218869,0.369849652749831,-0.401066945843197,0.548461330988029,-0.191938042396491,"non-habitable"
"Kepler-573 b",-0.387138407291561,-0.245754427401441,0.0746563343893629,-0.0477704971252774,0.428602478143112,-0.151186563165799,"non-habitable"
"Kepler-90 d",-0.367432270669058,0.0846654184181722,0.606720902252989,-0.395889709279061,0.77941234774607,-0.0947614380771487,"non-habitable"
"349",-0.795812555309621,0.262973522004092,0.978259252240698,-1.49609065600826,-0.825016536070266,-0.27563732575919,"habitable"
"K2-138 f",-0.381462291076826,-0.353869261473291,-0.213630266045252,0.00508161009490079,0.0176530414862644,-0.201342229911266,"non-habitable"
"136",-0.628954778272785,-0.385796614924039,-0.030276540129763,-1.36281504685501,-2.88961452266697,-0.373752334348809,"habitable"
"492",-1.00613559339124,-0.461499385636146,-0.358318142415061,-1.43402544668048,-3.4433451049168,-0.409251219350738,"habitable"
"Wolf 1061 c",-0.731764583320812,-0.388161088979268,-0.0390128396963469,-1.36593639640961,-2.93603048880611,-0.373752334348809,"habitable"
"177",-0.479349388514767,0.330846163439843,1.07032738307962,-1.51273506645158,-0.958739530779717,-0.252708402291991,"habitable"
"461",-1.03481572329248,-0.485719374973956,-0.252757088246649,-1.83431596713469,-4.10506273214905,-0.430503322365949,"habitable"
"WASP-141 b",1.73644896883301,-0.485066410272993,-0.854739051152582,1.12575201000927,0.592818619808563,-0.0414710421600899,"non-habitable"
"158",-0.803396790468406,-0.0421708864243302,0.637941429086436,-1.67541231219342,-2.25916063172683,-0.326784039173217,"habitable"
"Kepler-1434 b",-1.01455369406281,-0.387291718437071,-0.44480327467491,1.03524766605931,0.99123418261677,0.168555812336553,"non-habitable"
"Kepler-732 c",-0.890181254742566,-0.562808388526932,-1.30934514679678,0.457507861578512,-2.42112974467232,-0.326731396774934,"non-habitable"
"Kepler-743 b.1",-0.923613351976637,-0.497914998174194,-0.871839336243072,0.744473826869626,0.141102598259528,-0.204476959082858,"non-habitable"
"477",-0.778805372006448,-0.384379220041793,-0.0211988987533205,-1.40604827849686,-2.87706524011339,-0.378757249610144,"habitable"
"HAT-P-11 c",1.49200811000706,3.42116975314938,2.83158507226045,-3.17668298594248,-0.714211855274457,-0.257767354999917,"non-habitable"
"HD 120084 b",1.97729139150979,3.50129940752919,2.55960926257476,-1.20966388473681,-0.570413962139811,2.38794406582347,"non-habitable"
"355",-0.575935406538979,0.428906336652753,1.19205882697873,-1.51698484884273,-0.708154209099683,-0.244767768403978,"habitable"
"Kepler-1042 b",-0.556100275259168,-0.401197922141469,-0.330617662486077,-0.114084808251748,-0.668916293176105,-0.24522843831355,"non-habitable"
"33",-0.904489048192401,-0.491778327028159,-0.519647998362371,-1.4225677859696,-3.22502519942996,-0.422917397298079,"habitable"
"153",-0.854904120447191,0.228798588799834,0.938095527198682,-1.61771139919244,-1.31308905170987,-0.285470579462425,"habitable"
"517",-0.734249686030602,-0.243388852605872,0.263172363818078,-1.35640598830582,-2.21629995355279,-0.333751799448089,"habitable"
"15",-0.700202890007842,-0.317648173794456,0.132786515647997,-1.37207695056466,-2.39792535441438,-0.361928331419402,"habitable"
"226",-0.580157346186814,0.689135705491177,1.31754751613434,-1.39076646538669,0.110921527312327,-0.19905105279631,"habitable"
"Kepler-1132 b.1",-0.505865773679639,0.0384282281828553,0.634696860704886,-0.826144610090481,-0.0753997433184238,-0.210746417426041,"non-habitable"
"Kepler-152 c",-0.496146309101799,0.150800636053133,0.81938331442125,-1.13846411840028,-0.326511880340465,-0.24522843831355,"non-habitable"
"Kepler-807 b",0.613182772073279,0.360436200256121,0.977959411203497,-0.823751141720274,0.660848222714826,-0.138647646479432,"non-habitable"
"Kepler-301 c.1",-0.857052204338918,-0.45450149735579,-0.634769483360148,0.594447391988378,0.502717270893991,-0.188803313224899,"non-habitable"
"Kepler-705 b",-0.580526843360593,-0.0850577718104698,0.572185909061031,-1.5510376116608,-2.2674551572864,-0.311057750916975,"habitable"
"WASP-62 b",0.968755190257082,-0.46729531483164,-0.729047370378223,1.01186349948113,0.930735479114655,-0.0853572505623736,"non-habitable"
"274",-0.531185838477721,0.646119768348421,1.28989509009139,-1.4142493295872,-0.0206130627349718,-0.20768364653605,"habitable"
"HATS-25 b.1",1.04541347347483,-0.473986483562921,-0.74073629562989,0.839916623207529,0.395014362590233,-0.122974000621474,"non-habitable"
"Kepler-916 b",-0.697107579537712,-0.174358938305505,0.274657468029655,-0.514402513931315,-0.134273847838382,-0.217015875769225,"non-habitable"
"425",-1.1177724305901,-0.504135987357789,-0.422183184963899,-1.63998810049138,-4.02036364515747,-0.430015980044833,"habitable"
"183",-0.688955287154003,0.490500283064392,1.17456144839375,-1.52041088234007,-0.578178708074769,-0.238981454387056,"habitable"
"Kepler-66 b",-0.384295684788929,-0.286038738033009,-0.0406570719659586,0.0693941808053193,0.657724745057413,-0.166860209023758,"non-habitable"
"Kepler-770 d",-0.83396880492393,-0.478929813691113,-0.756193044313198,0.699808495433567,0.266583925381073,-0.182533854881716,"non-habitable"
"Kepler-1143 b",-0.729635611099079,-0.508428316213214,-0.911619132597075,0.63004049701033,-0.369369152109476,-0.229554792455591,"non-habitable"
"Kepler-585 b",-0.378638066138098,-0.506267500136651,-0.931364841262004,0.910763942489122,0.261035819918104,-0.179399125710124,"non-habitable"
